quadro,regiao,linha,coluna,valor,nota
1,Nordeste,0 a 4,homens,1319349,""
1,Nordeste,5 a 9,homens,1181924,""
1,Nordeste,10 a 14,homens,997956,""
1,Nordeste,15 a 19,homens,777937,""
1,Nordeste,20 a 24,homens,611730,""
1,Nordeste,25 a 29,homens,462329,""
1,Nordeste,30 a 39,homens,828889,""
1,Nordeste,40 a 49,homens,634252,""
1,Nordeste,50 a 59,homens,401178,""
1,Nordeste,60 a 69,homens,263714,""
1,Nordeste,70 e mais e ignorada,homens,134383,""
1,Nordeste,TOTAIS,mulheres,7910968,""
1,Nordeste,0 a 4,mulheres,1245010,""
1,Nordeste,5 a 9,mulheres,1149747,""
1,Nordeste,10 a 14,mulheres,1014175,""
1,Nordeste,15 a 19,mulheres,865244,""
1,Nordeste,20 a 24,mulheres,741578,""
1,Nordeste,25 a 29,mulheres,564199,""
1,Nordeste,30 a 39,mulheres,919565,""
1,Nordeste,40 a 49,mulheres,611630,""
1,Nordeste,50 a 59,mulheres,397070,""
1,Nordeste,60 a 69,mulheres,247989,""
1,Nordeste,70 e mais e ignorada,mulheres,154761,""
1,Nordeste,TOTAIS,urbana,5449423,""
1,Nordeste,0 a 4,urbana,852429,""
1,Nordeste,5 a 9,urbana,753804,""
1,Nordeste,10 a 14,urbana,680428,""
1,Nordeste,15 a 19,urbana,571704,""
1,Nordeste,20 a 24,urbana,492445,""
1,Nordeste,25 a 29,urbana,376911,""
1,Nordeste,30 a 39,urbana,663389,""
1,Nordeste,40 a 49,urbana,456435,""
1,Nordeste,50 a 59,urbana,296282,""
1,Nordeste,60 a 69,urbana,189146,""
1,Nordeste,70 e mais e ignorada,urbana,116450,""
1,Nordeste,TOTAIS,urbana_homens,2522960,""
1,Nordeste,0 a 4,urbana_homens,435102,""
1,Nordeste,5 a 9,urbana_homens,372174,""
1,Nordeste,10 a 14,urbana_homens,320215,""
1,Nordeste,15 a 19,urbana_homens,249980,""
1,Nordeste,20 a 24,urbana_homens,206223,""
1,Nordeste,25 a 29,urbana_homens,154387,""
1,Nordeste,30 a 39,urbana_homens,296903,""
1,Nordeste,40 a 49,urbana_homens,215631,""
1,Nordeste,50 a 59,urbana_homens,136291,""
1,Nordeste,60 a 69,urbana_homens,87386,""
1,Nordeste,70 e mais e ignorada,urbana_homens,48668,""
1,Nordeste,TOTAIS,urbana_mulheres,2926463,""
1,Nordeste,0 a 4,urbana_mulheres,417327,""
1,Nordeste,5 a 9,urbana_mulheres,381630,""
1,Nordeste,10 a 14,urbana_mulheres,360213,""
1,Nordeste,15 a 19,urbana_mulheres,321724,""
1,Nordeste,20 a 24,urbana_mulheres,286222,""
1,Nordeste,25 a 29,urbana_mulheres,222524,""
1,Nordeste,30 a 39,urbana_mulheres,366486,""
1,Nordeste,40 a 49,urbana_mulheres,240804,""
1,Nordeste,50 a 59,urbana_mulheres,159991,""
1,Nordeste,60 a 69,urbana_mulheres,101760,""
1,Nordeste,70 e mais e ignorada,urbana_mulheres,67782,""
1,Nordeste,TOTAIS,rural,10075186,""
1,Nordeste,0 a 4,rural,1711930,""
1,Nordeste,5 a 9,rural,1577867,""
1,Nordeste,10 a 14,rural,1331703,""
1,Nordeste,15 a 19,rural,1071477,""
1,Nordeste,20 a 24,rural,860863,""
1,Nordeste,25 a 29,rural,649617,""
1,Nordeste,30 a 39,rural,1085065,""
1,Nordeste,40 a 49,rural,789447,""
1,Nordeste,50 a 59,rural,501966,""
1,Nordeste,60 a 69,rural,322557,""
1,Nordeste,70 e mais e ignorada,rural,172694,""
1,Nordeste,TOTAIS,rural_homens,5090681,""
1,Nordeste,0 a 4,rural_homens,884247,""
1,Nordeste,5 a 9,rural_homens,809750,""
1,Nordeste,10 a 14,rural_homens,677741,""
1,Nordeste,15 a 19,rural_homens,527957,""
1,Nordeste,20 a 24,rural_homens,405507,""
1,Nordeste,25 a 29,rural_homens,307942,""
1,Nordeste,30 a 39,rural_homens,531986,""
1,Nordeste,40 a 49,rural_homens,418621,""
1,Nordeste,50 a 59,rural_homens,264887,""
1,Nordeste,60 a 69,rural_homens,176328,""
1,Nordeste,70 e mais e ignorada,rural_homens,85715,""
1,Nordeste,TOTAIS,rural_mulheres,4984505,""
1,Nordeste,0 a 4,rural_mulheres,827683,""
1,Nordeste,5 a 9,rural_mulheres,768117,""
1,Nordeste,10 a 14,rural_mulheres,653962,""
1,Nordeste,15 a 19,rural_mulheres,543520,""
1,Nordeste,20 a 24,rural_mulheres,455356,""
1,Nordeste,25 a 29,rural_mulheres,341675,""
1,Nordeste,30 a 39,rural_mulheres,553079,""
1,Nordeste,40 a 49,rural_mulheres,370826,""
1,Nordeste,50 a 59,rural_mulheres,237079,""
1,Nordeste,60 a 69,rural_mulheres,146229,""
1,Nordeste,70 e mais e ignorada,rural_mulheres,86979,""
1,Leste,TOTAIS,total,24659232,""
1,Leste,0 a 4,total,3915834,""
1,Leste,5 a 9,total,3571074,""
1,Leste,10 a 14,total,3007446,""
1,Leste,15 a 19,total,2498808,""
1,Leste,20 a 24,total,2142114,""
1,Leste,25 a 29,total,1836822,""
1,Leste,30 a 39,total,2952924,""
1,Leste,40 a 49,total,2136732,""
1,Leste,50 a 59,total,1363362,""
1,Leste,60 a 69,total,776568,""
1,Leste,70 e mais e ignorada,total,457548,resolvida pela aritmetica; OCR ilegivel ou incoerente
1,Leste,TOTAIS,homens,12187188,""
1,Leste,0 a 4,homens,1982760,""
1,Leste,5 a 9,homens,1803360,""
1,Leste,10 a 14,homens,1511562,""
1,Leste,15 a 19,homens,1196598,""
1,Leste,20 a 24,homens,1022268,""
1,Leste,25 a 29,homens,872898,""
1,Leste,30 a 39,homens,1428336,""
1,Leste,40 a 49,homens,1073982,""
1,Leste,50 a 59,homens,699504,""
1,Leste,60 a 69,homens,385008,""
1,Leste,70 e mais e ignorada,homens,210912,""
1,Leste,TOTAIS,mulheres,12472044,""
1,Leste,0 a 4,mulheres,1933074,""
1,Leste,5 a 9,mulheres,1767714,""
1,Leste,10 a 14,mulheres,1495884,""
1,Leste,15 a 19,mulheres,1302210,""
1,Leste,20 a 24,mulheres,1119846,""
1,Leste,25 a 29,mulheres,963924,""
1,Leste,30 a 39,mulheres,1524588,""
1,Leste,40 a 49,mulheres,1062750,""
1,Leste,50 a 59,mulheres,663858,""
1,Leste,60 a 69,mulheres,391560,""
1,Leste,70 e mais e ignorada,mulheres,246636,""
1,Leste,TOTAIS,urbana,12054978,""
1,Leste,0 a 4,urbana,1736358,""
1,Leste,5 a 9,urbana,1555242,""
1,Leste,10 a 14,urbana,1354002,""
1,Leste,15 a 19,urbana,1165476,""
1,Leste,20 a 24,urbana,1082718,""
1,Leste,25 a 29,urbana,975468,""
1,Leste,30 a 39,urbana,1613586,""
1,Leste,40 a 49,urbana,1138878,""
1,Leste,50 a 59,urbana,748722,""
1,Leste,60 a 69,urbana,433524,""
1,Leste,70 e mais e ignorada,urbana,251004,""
1,Leste,TOTAIS,urbana_homens,5743062,""
1,Leste,0 a 4,urbana_homens,871494,""
1,Leste,5 a 9,urbana_homens,767520,""
1,Leste,10 a 14,urbana_homens,655356,""
1,Leste,15 a 19,urbana_homens,531180,""
1,Leste,20 a 24,urbana_homens,502788,""
1,Leste,25 a 29,urbana_homens,449202,""
1,Leste,30 a 39,urbana_homens,757068,""
1,Leste,40 a 49,urbana_homens,541944,""
1,Leste,50 a 59,urbana_homens,364884,""
1,Leste,60 a 69,urbana_homens,198822,""
1,Leste,70 e mais e ignorada,urbana_homens,102804,""
1,Leste,TOTAIS,urbana_mulheres,6311916,""
1,Leste,0 a 4,urbana_mulheres,864864,""
1,Leste,5 a 9,urbana_mulheres,787722,""
1,Leste,10 a 14,urbana_mulheres,698646,""
1,Leste,15 a 19,urbana_mulheres,634296,""
1,Leste,20 a 24,urbana_mulheres,579930,""
1,Leste,25 a 29,urbana_mulheres,526266,""
1,Leste,30 a 39,urbana_mulheres,856518,""
1,Leste,40 a 49,urbana_mulheres,596934,""
1,Leste,50 a 59,urbana_mulheres,383838,""
1,Leste,60 a 69,urbana_mulheres,234702,""
1,Leste,70 e mais e ignorada,urbana_mulheres,148200,""
1,Leste,TOTAIS,rural,12604254,""
1,Leste,0 a 4,rural,2179476,""
1,Leste,5 a 9,rural,2015832,""
1,Leste,10 a 14,rural,1653444,""
1,Leste,15 a 19,rural,1333332,""
1,Leste,20 a 24,rural,1059396,""
1,Leste,25 a 29,rural,861354,""
1,Leste,30 a 39,rural,1339338,""
1,Leste,40 a 49,rural,997854,""
1,Leste,50 a 59,rural,614640,""
1,Leste,60 a 69,rural,343044,""
1,Leste,70 e mais e ignorada,rural,206544,""
1,Leste,TOTAIS,rural_homens,6444126,""
1,Leste,0 a 4,rural_homens,1111266,""
1,Leste,5 a 9,rural_homens,1035840,""
1,Leste,10 a 14,rural_homens,856206,""
1,Leste,15 a 19,rural_homens,665418,""
1,Leste,20 a 24,rural_homens,519480,""
1,Leste,25 a 29,rural_homens,423696,""
1,Leste,30 a 39,rural_homens,671268,""
1,Leste,40 a 49,rural_homens,532038,""
1,Leste,50 a 59,rural_homens,334620,""
1,Leste,60 a 69,rural_homens,186186,""
1,Leste,70 e mais e ignorada,rural_homens,108108,""
1,Leste,TOTAIS,rural_mulheres,6160128,""
1,Leste,0 a 4,rural_mulheres,1068210,""
1,Leste,5 a 9,rural_mulheres,979992,""
1,Leste,10 a 14,rural_mulheres,797238,""
1,Leste,15 a 19,rural_mulheres,667914,""
1,Leste,20 a 24,rural_mulheres,539916,""
1,Leste,25 a 29,rural_mulheres,437658,""
1,Leste,30 a 39,rural_mulheres,668070,""
1,Leste,40 a 49,rural_mulheres,465816,""
1,Leste,50 a 59,rural_mulheres,280020,""
1,Leste,60 a 69,rural_mulheres,156858,""
1,Leste,70 e mais e ignorada,rural_mulheres,98436,""
1,Sul,TOTAIS,total,24445902,""
1,Sul,0 a 4,total,3761940,""
1,Sul,5 a 9,total,3401190,""
1,Sul,10 a 14,total,2851680,""
1,Sul,15 a 19,total,2417610,resolvida pela aritmetica; OCR ilegivel ou incoerente
1,Sul,20 a 24,total,2178540,""
1,Sul,25 a 29,total,1942668,""
1,Sul,30 a 39,total,3176706,""
1,Sul,40 a 49,total,2146248,""
1,Sul,50 a 59,total,1380444,""
1,Sul,60 a 69,total,762840,""
1,Sul,70 e mais e ignorada,total,426036,""
1,Sul,TOTAIS,homens,12401688,""
1,Sul,0 a 4,homens,1930422,""
1,Sul,5 a 9,homens,1736124,""
1,Sul,10 a 14,homens,1425138,""
1,Sul,15 a 19,homens,1181544,""
1,Sul,20 a 24,homens,1081626,""
1,Sul,25 a 29,homens,979134,""
1,Sul,30 a 39,homens,1624896,""
1,Sul,40 a 49,homens,1115946,""
1,Sul,50 a 59,homens,718380,""
1,Sul,60 a 69,homens,403182,""
1,Sul,70 e mais e ignorada,homens,205296,""
1,Sul,TOTAIS,mulheres,12044214,""
1,Sul,0 a 4,mulheres,1831518,""
1,Sul,5 a 9,mulheres,1665066,""
1,Sul,10 a 14,mulheres,1426542,""
1,Sul,15 a 19,mulheres,1236066,""
1,Sul,20 a 24,mulheres,1096914,""
1,Sul,25 a 29,mulheres,963534,""
1,Sul,30 a 39,mulheres,1551810,""
1,Sul,40 a 49,mulheres,1030302,""
1,Sul,50 a 59,mulheres,662064,""
1,Sul,60 a 69,mulheres,359658,""
1,Sul,70 e mais e ignorada,mulheres,220740,""
1,Sul,TOTAIS,urbana,12724140,""
1,Sul,0 a 4,urbana,1742442,""
1,Sul,5 a 9,urbana,1585974,""
1,Sul,10 a 14,urbana,1374126,""
1,Sul,15 a 19,urbana,1193478,""
1,Sul,20 a 24,urbana,1167582,""
1,Sul,25 a 29,urbana,1088646,""
1,Sul,30 a 39,urbana,1836978,""
1,Sul,40 a 49,urbana,1211262,""
1,Sul,50 a 59,urbana,802932,""
1,Sul,60 a 69,urbana,454740,""
1,Sul,70 e mais e ignorada,urbana,265980,""
1,Sul,TOTAIS,urbana_homens,6258954,""
1,Sul,0 a 4,urbana_homens,883740,""
1,Sul,5 a 9,urbana_homens,800514,""
1,Sul,10 a 14,urbana_homens,672828,""
1,Sul,15 a 19,urbana_homens,555048,""
1,Sul,20 a 24,urbana_homens,544908,""
1,Sul,25 a 29,urbana_homens,529386,""
1,Sul,30 a 39,urbana_homens,916500,""
1,Sul,40 a 49,urbana_homens,610350,""
1,Sul,50 a 59,urbana_homens,398658,""
1,Sul,60 a 69,urbana_homens,227526,""
1,Sul,70 e mais e ignorada,urbana_homens,119496,""
1,Sul,TOTAIS,urbana_mulheres,6465186,""
1,Sul,0 a 4,urbana_mulheres,858702,""
1,Sul,5 a 9,urbana_mulheres,785460,""
1,Sul,10 a 14,urbana_mulheres,701298,""
1,Sul,15 a 19,urbana_mulheres,638430,""
1,Sul,20 a 24,urbana_mulheres,622674,""
1,Sul,25 a 29,urbana_mulheres,559260,""
1,Sul,30 a 39,urbana_mulheres,920478,""
1,Sul,40 a 49,urbana_mulheres,600912,""
1,Sul,50 a 59,urbana_mulheres,404274,""
1,Sul,60 a 69,urbana_mulheres,227214,""
1,Sul,70 e mais e ignorada,urbana_mulheres,146484,""
1,Sul,TOTAIS,rural,11721762,""
1,Sul,0 a 4,rural,2019498,""
1,Sul,5 a 9,rural,1815216,""
1,Sul,10 a 14,rural,1477554,""
1,Sul,15 a 19,rural,1224132,""
1,Sul,20 a 24,rural,1010958,""
1,Sul,25 a 29,rural,854022,""
1,Sul,30 a 39,rural,1339728,""
1,Sul,40 a 49,rural,934986,""
1,Sul,50 a 59,rural,577512,""
1,Sul,60 a 69,rural,308100,""
1,Sul,70 e mais e ignorada,rural,160056,""
1,Sul,TOTAIS,rural_homens,6142734,""
1,Sul,0 a 4,rural_homens,1046682,""
1,Sul,5 a 9,rural_homens,935610,""
1,Sul,10 a 14,rural_homens,752310,""
1,Sul,15 a 19,rural_homens,626496,""
1,Sul,20 a 24,rural_homens,536718,""
1,Sul,25 a 29,rural_homens,449748,""
1,Sul,30 a 39,rural_homens,708396,""
1,Sul,40 a 49,rural_homens,505596,""
1,Sul,50 a 59,rural_homens,319722,""
1,Sul,60 a 69,rural_homens,175656,""
1,Sul,70 e mais e ignorada,rural_homens,85800,""
1,Sul,TOTAIS,rural_mulheres,5579028,""
1,Sul,0 a 4,rural_mulheres,972816,""
1,Sul,5 a 9,rural_mulheres,879606,""
1,Sul,10 a 14,rural_mulheres,725244,""
1,Sul,15 a 19,rural_mulheres,597636,""
1,Sul,20 a 24,rural_mulheres,474240,""
1,Sul,25 a 29,rural_mulheres,404274,""
1,Sul,30 a 39,rural_mulheres,631332,""
1,Sul,40 a 49,rural_mulheres,429390,""
1,Sul,50 a 59,rural_mulheres,257790,""
1,Sul,60 a 69,rural_mulheres,132444,""
1,Sul,70 e mais e ignorada,rural_mulheres,74256,""
6,Brasil,TOTAIS,dom_total,13475472,""
6,Brasil,proprios,dom_total,7739077,""
6,Brasil,alugados,dom_total,3027210,""
6,Brasil,ate_500,dom_total,893896,""
6,Brasil,501_1000,dom_total,567060,""
6,Brasil,1001_2000,dom_total,568795,""
6,Brasil,2001_4000,dom_total,539607,""
6,Brasil,4001_6000,dom_total,240104,""
6,Brasil,6001_mais,dom_total,217748,""
6,Brasil,outra_condicao,dom_total,2641837,resolvida pela aritmetica; OCR ilegivel ou incoerente
6,Brasil,sem_declaracao,dom_total,67348,""
6,Brasil,TOTAIS,pes_total,69168438,""
6,Brasil,proprios,pes_total,41442425,""
6,Brasil,alugados,pes_total,13971457,""
6,Brasil,ate_500,pes_total,4103902,""
6,Brasil,501_1000,pes_total,2623698,""
6,Brasil,1001_2000,pes_total,2645780,""
6,Brasil,2001_4000,pes_total,2506856,""
6,Brasil,4001_6000,pes_total,1112080,""
6,Brasil,6001_mais,pes_total,979141,""
6,Brasil,outra_condicao,pes_total,13432362,resolvida pela aritmetica; OCR ilegivel ou incoerente
6,Brasil,sem_declaracao,pes_total,322194,""
6,Brasil,TOTAIS,dom_urbana,6550784,""
6,Brasil,proprios,dom_urbana,3380561,""
6,Brasil,alugados,dom_urbana,2733380,""
6,Brasil,ate_500,dom_urbana,717361,""
6,Brasil,501_1000,dom_urbana,516699,""
6,Brasil,1001_2000,dom_urbana,534336,""
6,Brasil,2001_4000,dom_urbana,521227,""
6,Brasil,4001_6000,dom_urbana,234892,""
6,Brasil,6001_mais,dom_urbana,208865,""
6,Brasil,outra_condicao,dom_urbana,387342,resolvida pela aritmetica; OCR ilegivel ou incoerente
6,Brasil,sem_declaracao,dom_urbana,49501,""
6,Brasil,TOTAIS,pes_urbana,31593254,""
6,Brasil,proprios,pes_urbana,17151816,""
6,Brasil,alugados,pes_urbana,12509688,""
6,Brasil,ate_500,pes_urbana,3207375,""
6,Brasil,501_1000,pes_urbana,2377299,""
6,Brasil,1001_2000,pes_urbana,2480903,""
6,Brasil,2001_4000,pes_urbana,2421644,""
6,Brasil,4001_6000,pes_urbana,1086099,""
6,Brasil,6001_mais,pes_urbana,936368,""
6,Brasil,outra_condicao,pes_urbana,1707974,resolvida pela aritmetica; OCR ilegivel ou incoerente
6,Brasil,sem_declaracao,pes_urbana,223776,""
6,Brasil,TOTAIS,dom_rural,6924688,""
6,Brasil,proprios,dom_rural,4358516,""
6,Brasil,alugados,dom_rural,293830,""
6,Brasil,ate_500,dom_rural,176535,""
6,Brasil,501_1000,dom_rural,50361,""
6,Brasil,1001_2000,dom_rural,34459,""
6,Brasil,2001_4000,dom_rural,18380,""
6,Brasil,4001_6000,dom_rural,5212,""
6,Brasil,6001_mais,dom_rural,8883,""
6,Brasil,outra_condicao,dom_rural,2254495,resolvida pela aritmetica; OCR ilegivel ou incoerente
6,Brasil,sem_declaracao,dom_rural,17847,""
6,Brasil,TOTAIS,pes_rural,37575184,""
6,Brasil,proprios,pes_rural,24290609,""
6,Brasil,alugados,pes_rural,1461769,""
6,Brasil,ate_500,pes_rural,896527,""
6,Brasil,501_1000,pes_rural,246399,""
6,Brasil,1001_2000,pes_rural,164877,""
6,Brasil,2001_4000,pes_rural,85212,""
6,Brasil,4001_6000,pes_rural,25981,""
6,Brasil,6001_mais,pes_rural,42773,""
6,Brasil,outra_condicao,pes_rural,11724388,resolvida pela aritmetica; OCR ilegivel ou incoerente
6,Brasil,sem_declaracao,pes_rural,98418,""
6,Nordeste,TOTAIS,dom_total,2939680,""
6,Nordeste,proprios,dom_total,1898295,""
6,Nordeste,alugados,dom_total,454813,""
6,Nordeste,ate_500,dom_total,293218,""
6,Nordeste,501_1000,dom_total,72941,""
6,Nordeste,1001_2000,dom_total,35961,""
6,Nordeste,2001_4000,dom_total,28045,""
6,Nordeste,4001_6000,dom_total,9322,""
6,Nordeste,6001_mais,dom_total,15326,""
6,Nordeste,outra_condicao,dom_total,584755,""
6,Nordeste,sem_declaracao,dom_total,1817,""
6,Nordeste,TOTAIS,pes_total,15487783,""
6,Nordeste,proprios,pes_total,10236524,""
6,Nordeste,alugados,pes_total,2246577,""
6,Nordeste,ate_500,pes_total,1356071,""
6,Nordeste,501_1000,pes_total,372206,""
6,Nordeste,1001_2000,pes_total,203011,""
6,Nordeste,2001_4000,pes_total,172615,""
6,Nordeste,4001_6000,pes_total,62647,""
6,Nordeste,6001_mais,pes_total,80027,""
6,Nordeste,outra_condicao,pes_total,2994412,""
6,Nordeste,sem_declaracao,pes_total,10270,""
6,Nordeste,TOTAIS,dom_urbana,1058216,""
6,Nordeste,proprios,dom_urbana,590687,""
6,Nordeste,alugados,dom_urbana,398723,""
6,Nordeste,ate_500,dom_urbana,241552,""
6,Nordeste,501_1000,dom_urbana,70413,""
6,Nordeste,1001_2000,dom_urbana,35250,""
6,Nordeste,2001_4000,dom_urbana,27334,""
6,Nordeste,4001_6000,dom_urbana,9322,""
6,Nordeste,6001_mais,dom_urbana,14852,""
6,Nordeste,outra_condicao,dom_urbana,67226,""
6,Nordeste,sem_declaracao,dom_urbana,1580,""
6,Nordeste,TOTAIS,pes_urbana,5383525,""
6,Nordeste,proprios,pes_urbana,3126840,""
6,Nordeste,alugados,pes_urbana,1947167,""
6,Nordeste,ate_500,pes_urbana,1080519,""
6,Nordeste,501_1000,pes_urbana,359803,""
6,Nordeste,1001_2000,pes_urbana,198429,""
6,Nordeste,2001_4000,pes_urbana,167954,""
6,Nordeste,4001_6000,pes_urbana,62647,""
6,Nordeste,6001_mais,pes_urbana,77815,""
6,Nordeste,outra_condicao,pes_urbana,300907,""
6,Nordeste,sem_declaracao,pes_urbana,8611,""
6,Nordeste,TOTAIS,dom_rural,1881464,""
6,Nordeste,proprios,dom_rural,1307608,""
6,Nordeste,alugados,dom_rural,56090,""
6,Nordeste,ate_500,dom_rural,51666,""
6,Nordeste,501_1000,dom_rural,2528,""
6,Nordeste,1001_2000,dom_rural,711,""
6,Nordeste,2001_4000,dom_rural,711,""
6,Nordeste,4001_6000,dom_rural,0,""
6,Nordeste,6001_mais,dom_rural,474,""
6,Nordeste,outra_condicao,dom_rural,517529,""
6,Nordeste,sem_declaracao,dom_rural,237,""
6,Nordeste,TOTAIS,pes_rural,10104258,""
6,Nordeste,proprios,pes_rural,7109684,""
6,Nordeste,alugados,pes_rural,299410,""
6,Nordeste,ate_500,pes_rural,275552,""
6,Nordeste,501_1000,pes_rural,12403,""
6,Nordeste,1001_2000,pes_rural,4582,""
6,Nordeste,2001_4000,pes_rural,4661,""
6,Nordeste,4001_6000,pes_rural,0,""
6,Nordeste,6001_mais,pes_rural,2212,""
6,Nordeste,outra_condicao,pes_rural,2693505,""
6,Nordeste,sem_declaracao,pes_rural,1659,""
6,Leste,TOTAIS,dom_total,4707164,""
6,Leste,proprios,dom_total,2559634,""
6,Leste,alugados,dom_total,1156463,""
6,Leste,ate_500,dom_total,360360,""
6,Leste,501_1000,dom_total,205051,""
6,Leste,1001_2000,dom_total,190960,""
